,grid_id,coordinate,address
23306,343650,"22.983623032,120.420207834",臺南市白河區中山路段口巷弄461號
23307,229590,"23.054023032,120.302287834",臺南市六甲區段口巷弄號六甲區菁埔里林鳳營530號旁路口
23308,237773,"23.006503032,120.310647834",臺南市官田區隆田里中山路1段和平街口巷弄號
23309,242447,"23.006943032,120.315487834",臺南市官田區隆本里勝利路段口巷弄60號
23310,255146,"23.029383032,120.328687834",臺南市官田區段口巷弄號二鎮里二鎮67之3號前路口
23311,186277,"23.037743032,120.257407834",臺南市下營區仁里里環營南路段仁里街口巷弄號
23312,259932,"22.980543032,120.333527834",臺南市官田區段口巷弄號渡拔里三塊厝1號之10(181線上)
23313,171910,"23.001223032,120.242447834",臺南市麻豆區段口巷弄號油車里新興街與油車127之2號旁無名巷道
23314,301074,"23.017063032000003,120.376207834",臺南市後壁區段口巷弄號
23315,346839,"23.076463032,120.423727834",臺南市玉井區段口巷弄號
23316,239217,"22.932143032,120.311967834",臺南市新營區三仙里民權路段武昌街口巷弄號
23317,239245,"22.919823032,120.311967834",臺南市柳營區段口巷弄號柳營區人和里台電路燈號碼83區2-32前(柳營路三段往北方向)
23318,242589,"22.944463032,120.315487834",臺南市新營區忠政里中正路段口巷弄207號
23319,240052,"22.938743032,120.312847834",臺南市新營區忠政里府西路段中正路口巷弄號
23320,237493,"22.942703032,120.310207834",臺南市新營區段口巷弄號護鎮里三興街南往北(三興高幹37N1060EB85)
23321,238352,"22.938743032,120.311087834",臺南市新營區三仙里健康路段口巷弄61號
23322,249053,"23.092303032,120.322527834",臺南市柳營區東昇里中山西路1段口巷弄71號
23323,232827,"22.938743032,120.305367834",臺南市新營區新北里金華路1段民生路口巷弄號
23324,144914,"22.911463032,120.214287834",臺南市鹽水區區道南2線段區道南3線口巷弄號
23325,203587,"23.088343032,120.275447834",臺南市新營區段口巷弄號五興里五間厝18之13號
23326,224834,"23.089663032,120.297447834",臺南市柳營區八翁里中山西路3段長榮路口848巷弄號
23327,190737,"22.945343032,120.261807834",臺南市鹽水區橋南里治水路段治水路口巷弄號
23328,249865,"22.922023032,120.322967834",臺南市柳營區段口巷弄號太康里臺一線急水溪橋上(往北方向)
23329,235888,"23.087903032,120.308887834",臺南市柳營區士林里育英街段進學三街口巷弄號
23330,219661,"22.934783032,120.291727834",臺南市新營區段口巷弄號高速公路機車便道(新營往鹽水方向)
23331,247687,"22.945343032,120.320767834",臺南市新營區新東里長榮路1段東興路口巷弄號
23332,251585,"22.913223032,120.324727834",臺南市柳營區段口巷弄號太康里路燈編號570240前(臺一線路段往北方向)
23333,263405,"22.948423032,120.337047834",臺南市新營區土庫里省道臺1線段土庫路口巷弄號
23334,234487,"22.956343032,120.307127834",臺南市新營區護鎮里建國路段口巷弄230號
23335,194148,"22.940503032,120.265327834",臺南市鹽水區月津路段行昌路口巷弄號
23336,201410,"22.924223032,120.272807834",臺南市新營區太子宮段口巷弄44-28號
23337,290685,"22.913223032,120.365207834",臺南市柳營區重溪里小腳腿段口巷弄12之1號
23338,177711,"23.066783032,120.248607834",臺南市鹽水區段口巷弄號?頭港里?頭港198之21號附近
23339,224349,"22.929063032,120.296567834",臺南市新營區民榮里太子路段公園路口巷弄號
23340,239240,"22.922023032,120.311967834",臺南市新營區段口巷弄號南興里急水溪橋上(往新營方向)
23341,235828,"22.927303032,120.308447834",臺南市新營區民榮里和平路段口32巷弄3號
23342,224286,"22.956783032,120.296567834",臺南市新營區段口巷弄號護鎮里南74線(612400路燈)
23343,238857,"23.090543032,120.311967834",臺南市柳營區光福里柳營路2段口巷弄30號
23344,250257,"22.936543032000003,120.323407834",臺南市新營區大宏里綠川路段口巷弄12號
23345,166155,"22.915423032,120.236287834",臺南市鹽水區段口巷弄號歡雅里尾寮19號前
23346,213089,"23.021463032,120.285127834",臺南市新化區段口巷弄號崙頂里180甲線4.9K處
23347,230261,"22.945783032,120.302727834",臺南市善化區光文里民族路段忠孝路口巷弄號
23348,212702,"23.004743032,120.284687834",臺南市歸仁區段口巷弄號西埔里台39線與西埔二街110巷口
23349,169691,"23.042583032,120.240247834",臺南市永康區中正七街段中正七街口巷弄號
23350,172514,"22.922463032,120.242887834",臺南市仁德區永德路段開發一路口巷弄號
23351,228083,"22.969103032,120.300527834",臺南市歸仁區忠孝北路段忠孝北路口巷弄號
23352,206447,"22.951943032000003,120.278087834",臺南市歸仁區中正南路一段段口巷弄1053號
23353,254021,"22.963383032000003,120.327367834",臺南市關廟區中正路段忠孝街口巷弄號
23354,181770,"22.963823032,120.252567834",臺南市仁德區段口巷弄號仁德里仁中三街45號前
23355,181843,"22.931703032,120.252567834",臺南市安定區段口巷弄號蘇厝里直加弄大道路燈410098處
23356,238295,"22.963823032,120.311087834",臺南市歸仁區中山路一段段口巷弄88號
23357,222562,"22.967343032,120.294807834",臺南市歸仁區段口巷弄號歸仁里歸仁圓環(中山路一段568號)
23358,190630,"22.992423032,120.261807834",臺南市仁德區太子路段口190巷弄6號
23359,201423,"22.918503032,120.272807834",臺南市歸仁區中正南路二段段武東二街口巷弄號
23360,218001,"22.917183032,120.289967834",臺南市歸仁區段口巷弄號
23361,210229,"22.970863032,120.282047834",臺南市歸仁區文化街三段段口巷弄237號
23362,233739,"22.911463032,120.306247834",臺南市新市區大營段口巷弄289號
23363,193487,"23.044343032,120.264887834",臺南市永康區竹園二街段口巷弄191號
23364,144241,"23.020583032,120.213847834",臺南市永康區甲頂里小北路段防汛道路口巷弄號
23365,195673,"23.017503032,120.267087834",臺南市永康區大灣路段口40巷158弄號
23366,159134,"23.012663032,120.229247834",臺南市永康區新興街段口35巷15弄號
23367,162508,"23.024103032,120.232767834",臺南市永康區東橋三路段東橋十二街口巷弄號
23368,177385,"23.023223032,120.248167834",臺南市永康區中山南路段口471巷弄2月1日號
23369,156543,"23.030703032,120.226607834",臺南市永康區尚頂路段口177巷弄5號
23370,178217,"23.031143032000003,120.249047834",臺南市永康區東橋里高速二街段中正路口巷弄號
23371,197364,"23.021463032,120.268847834",臺南市永康區段口巷弄號西勢路西向車道
23372,183775,"23.016623032,120.254767834",臺南市永康區永大一路段口巷弄316號
23373,140835,"23.023223032,120.210327834",臺南市永康區中華路段口巷弄號
23374,155722,"23.017943032,120.225727834",臺南市永康區中華西街段口巷弄243號
23375,194781,"23.035983032,120.266207834",臺南市永康區龍橋街段口巷弄54號
23376,190124,"23.028063032,120.261367834",臺南市永康區中山北路段口巷弄197號
23377,191869,"23.008263032,120.263127834",臺南市永康區大灣五街段口巷弄182號
23378,153995,"23.029823032,120.223967834",臺南市永康區段口巷弄號尚頂路上(中正南路341-2號)
23379,206768,"22.997703032,120.278527834",臺南市歸仁區段口巷弄號大廟五街26巷18弄14號旁
23380,186917,"22.943143032,120.257847834",臺南市仁德區上崙里德崙路段德崙路口巷弄號
23381,218297,"22.973943032,120.290407834",臺南市歸仁區大德路段大德路口巷弄號
23382,220868,"22.964703032000003,120.293047834",臺南市歸仁區中正南路一段段大成路口巷弄號
23383,229367,"22.965143032,120.301847834",臺南市歸仁區仁愛南街段仁愛南街口35巷弄號
23384,261670,"22.963823032,120.335287834",臺南市關廟區中正路段成功路口巷弄號
23385,192413,"22.955903032,120.263567834",臺南市仁德區勝利路段新田路口巷弄號
23386,204376,"22.928183032,120.275887834",臺南市歸仁區光明街段光明街口巷弄號
23387,207224,"22.984063032,120.278967834",臺南市歸仁區段口巷弄號七甲里南丁路401號前
23388,203856,"22.969983032,120.275447834",臺南市歸仁區段口巷弄號南興里中山十街33號
23389,202997,"22.973943032,120.274567834",臺南市歸仁區南興里大德路段大德一街口巷弄號
23390,221805,"22.926423032,120.293927834",臺南市歸仁區沙崙里歸仁十三路段高發三路口巷弄號
23391,169508,"22.936103032,120.239807834",臺南市仁德區段口巷弄號保安路二段與保安路二段327巷口
23392,222979,"22.970863032,120.295247834",臺南市歸仁區段口巷弄號中正北路一段146號對面
23393,257424,"22.962063032,120.330887834",臺南市關廟區段口巷弄號花園里中正路與花園一街
23394,183935,"22.946223032,120.254767834",臺南市仁德區段口巷弄號德崙路77巷39號前
23395,182235,"22.946223032,120.253007834",臺南市仁德區德崙路段德崙路口巷弄號
23396,176269,"22.953263032,120.246847834",臺南市仁德區德洋路段口巷弄105號
23397,185142,"22.976143032,120.256087834",臺南市仁德區中清路段口巷弄276號
23398,202922,"23.006943032,120.274567834",臺南市歸仁區保大路3段口366巷弄號
23399,182556,"22.991983032,120.253447834",臺南市仁德區段口巷弄號太子路667號對面
23400,217456,"22.969983032,120.289527834",臺南市歸仁區民權三街段口巷弄92號
23401,192038,"22.933903032,120.263127834",臺南市仁德區段口巷弄號台86線西向10.1公里高架道路下方便道
23402,254468,"22.953703032,120.327807834",臺南市關廟區大富街段口巷弄151號
23403,262155,"22.937423032,120.335727834",臺南市關廟區段口巷弄號深坑里南雄路一段266巷52號
23404,206870,"22.952823032,120.278527834",臺南市歸仁區六甲里中正南路一段段六甲路口巷弄號
23405,203789,"22.999463032,120.275447834",臺南市歸仁區保大路3段口巷弄296號
23406,182195,"22.963823032,120.253007834",臺南市仁德區仁德里仁中六街段口巷弄76號
23407,198803,"22.949303032,120.270167834",臺南市仁德區段口巷弄號崑崙路1389號對向車道
23408,220425,"22.972623032,120.292607834",臺南市歸仁區段口巷弄號民族北街與文化北街口
23409,159258,"22.958103032,120.229247834",臺南市仁德區保生東路段口巷弄328號
23410,209906,"22.925983032,120.281607834",臺南市歸仁區高鐵二路段口巷弄號
23411,190543,"23.030703032,120.261807834",臺南市永康區聖龍街段口巷弄189號
23412,193115,"23.021023032,120.264447834",臺南市永康區西勢路段口巷弄726號
23413,194739,"23.054463032,120.266207834",臺南市永康區和平路段和平路口巷弄號
23414,205354,"23.058863032,120.277207834",臺南市永康區段口巷弄號豐化橋北往南(新市區392322號路燈)
23415,188025,"23.016623032,120.259167834",臺南市永康區文化路段永善二街口巷弄號
23416,166292,"23.042143032,120.236727834",臺南市永康區鹽行路段口巷弄9號
23417,200355,"23.014423032,120.271927834",臺南市永康區富強路1段富強路口巷弄號
23418,163399,"23.006063032,120.233647834",臺南市永康區勝利里勝華街段口37巷弄52號
23419,179467,"23.042143032,120.250367834",臺南市永康區段口巷弄號中正北路永康交流道南下匣道口
23420,177736,"23.055783032,120.248607834",臺南市永康區段口巷弄號三民街112巷201號前
23421,180723,"23.050503032,120.251687834",臺南市永康區三民街段平道十六街口巷弄號
23422,223465,"22.944023032,120.295687834",臺南市善化區民權路段口巷弄299號
23423,174038,"22.999903032,120.244647834",臺南市永康區復國路段口53巷弄45號
23424,190593,"23.008703032,120.261807834",臺南市永康區國光七街段大勇路口3巷弄號
23425,191379,"23.036863032,120.262687834",臺南市永康區自強路段口巷弄743號
23426,187224,"22.995063032,120.258287834",臺南市永康區大灣東路段口22巷弄80號
23427,176555,"23.014423032,120.247287834",臺南市永康區國華街段口100巷弄37號
23428,171475,"23.005623032000003,120.242007834",臺南市永康區復華一街段口巷弄143號
23429,171879,"23.014863032,120.242447834",臺南市永康區段口巷弄號忠孝路(350615號路燈)
23430,205800,"23.049623032,120.277647834",臺南市永康區王行路段口866巷弄27號
23431,191747,"23.061943032,120.263127834",臺南市永康區段口巷弄號大洲里和平路永康路燈(編號340602)
23432,168507,"23.002543032,120.238927834",臺南市永康區段口巷弄號中華路58巷(復興國小後門)
23433,179981,"23.002983032,120.250807834",臺南市永康區大灣路段大灣路口1102巷弄號
23434,174791,"23.042583032,120.245527834",臺南市永康區中正北路段口巷弄271號
23435,169680,"23.047423032,120.240247834",臺南市永康區仁愛街段口138巷弄號
23436,153989,"23.032463032000003,120.223967834",臺南市永康區國聖街段國聖街口巷弄號
23437,174871,"23.007383032,120.245527834",臺南市永康區復國一路段口173巷弄32號
23438,189682,"23.035543032,120.260927834",臺南市永康區自強路段口巷弄672號
23439,168500,"23.005623032000003,120.238927834",臺南市永康區忠孝路段忠孝路口239巷弄號
23440,183812,"23.000343032,120.254767834",臺南市永康區大灣路段大灣路口942巷弄號
23441,198603,"23.037303032,120.270167834",臺南市永康區育樂街段王行路口104巷弄號
23442,167389,"22.933463032,120.237607834",臺南市安定區安定里安定段口巷弄54之9號
23443,173597,"23.006943032,120.244207834",臺南市永康區復華一街段復國一路口66巷弄號
23444,177881,"22.991983032,120.248607834",臺南市永康區高速一街1段口巷弄號
23445,168060,"23.012223032,120.238487834",臺南市永康區南工街段口247巷6弄12號
23446,175700,"23.016623032,120.246407834",臺南市永康區復華八街段復華八街口39巷弄號
23447,178258,"23.013103032,120.249047834",臺南市永康區高速二街段復國二路口巷弄號
23448,161222,"23.028943032,120.231447834",臺南市永康區中正二街段?信街口巷弄153號
23449,173942,"23.042143032,120.244647834",臺南市永康區中正北路段口巷弄214號
23450,179445,"23.051823032,120.250367834",臺南市永康區三民街段平道二十街口巷弄號
23451,194364,"23.032463032000003,120.265767834",臺南市永康區龍國街段龍國街口巷弄號
23452,187183,"23.013103032,120.258287834",臺南市永康區永華路段永華路口317巷弄號
23453,172302,"23.015743032,120.242887834",臺南市永康區忠孝路段中山南路口巷弄號
23454,157418,"23.019703032,120.227487834",臺南市永康區大橋二街段大橋三街口巷弄號
23455,207151,"23.016183032,120.278967834",臺南市永康區廣興街段口76巷弄202號
23456,208323,"23.061503032,120.280287834",臺南市永康區段口巷弄號豐化橋上(近台南市路燈350773號)
23457,185052,"23.015743032,120.256087834",臺南市永康區文化路段口巷弄197號
23458,162464,"23.043463032,120.232767834",臺南市永康區鹽行路段鹽行路口146巷弄號
23459,186733,"23.024103032,120.257847834",臺南市永康區永康街段永康街口巷弄號
23460,156585,"23.012223032,120.226607834",臺南市永康區中山南路段口巷弄31號
23461,194368,"23.030703032,120.265767834",臺南市永康區龍潭街段口巷弄15號
23462,166736,"23.033783032,120.237167834",臺南市永康區?平街段?平街口巷弄號
23463,156138,"23.021903032,120.226167834",臺南市永康區中華路段中華路口巷弄號
23464,191436,"23.011783032,120.262687834",臺南市永康區國光八街段國光八街口巷弄號
23465,188880,"23.014423032,120.260047834",臺南市永康區永善二街段永榮一街口巷弄號
23466,133044,"23.085263032,120.202407834",臺南市安定區新吉里新吉段口巷弄19-42號
23467,194414,"23.010463032,120.265767834",臺南市永康區大安街段口318巷弄25號
23468,151023,"23.028503032,120.220887834",臺南市永康區中正南路段口235巷弄23之1號
23469,139986,"23.022783032,120.209447834",臺南市永康區段口巷弄號中華路鄭仔寮橋往西
23470,144240,"23.021023032,120.213847834",臺南市永康區小北路段口巷弄3之1號
23471,207082,"23.046543032,120.278967834",臺南市永康區永科東路段永科環路口巷弄號
23472,186326,"23.016183032,120.257407834",臺南市永康區文化路段口巷弄146號
23473,195702,"23.004743032,120.267087834",臺南市永康區大灣三街段大灣三街口巷弄號
23474,221747,"22.951943032000003,120.293927834",臺南市善化區東關里中正路段中正路口巷弄號
23475,140892,"22.998143032,120.210327834",臺南市北區成功路段西華街口巷弄號
23476,130642,"23.020143032,120.199767834",臺南市北區海安路三段段口994巷弄號
23477,177434,"23.001663032,120.248167834",臺南市麻豆區段口巷弄號大埕里平等路與大埕31號旁市區道路路口
23478,307718,"23.085703032,120.383247834",臺南市柳營區段口巷弄號旭山里無名巷道電桿:旭果幹九支1
23479,178461,"22.923783032000003,120.249047834",臺南市鹽水區段口巷弄號三明里大莊-4-12號前
23480,232855,"22.926423032,120.305367834",臺南市新營區段口巷弄號民榮里新進路2段、新榮街、富昌街-路口
23481,193309,"22.935663032,120.264447834",臺南市鹽水區段口巷弄號橋南里電桿學鹽高幹267附近
23482,195828,"22.949303032,120.267087834",臺南市鹽水區段口巷弄號北門路28之7號前
23483,229035,"22.924223032,120.301407834",臺南市新營區段口巷弄號建業路65號前
23484,215940,"23.076023032,120.288207834",臺南市柳營區段口巷弄號八翁里(八農高幹113)
23485,160681,"23.079983032,120.231007834",臺南市鹽水區段口巷弄號竹林里南70線、無名道路-路口附近
23486,233267,"22.932143032,120.305807834",臺南市新營區公園路1段進修街口巷弄號
23487,196681,"22.947983032,120.267967834",臺南市鹽水區津城里忠義路段清?路口巷弄號
23488,217479,"22.959863032,120.289527834",臺南市鹽水區段口巷弄號南80華新麗華前
23489,242619,"22.931263032,120.315487834",臺南市新營區中正路段口巷弄3號
23490,239640,"22.933023032,120.312407834",臺南市新營區三民路段仁愛街口巷弄號
23491,200520,"22.941823032,120.271927834",臺南市鹽水區段口巷弄號橋南里信義路-古月橋旁，近福德高幹第16N0659AB1347號-電桿附近
23492,237159,"23.089663032,120.310207834",臺南市柳營區士林里中山西路3段博愛街口巷弄號
23493,242189,"22.933463032,120.315047834",臺南市新營區段口巷弄號中正路6之1號前
23494,244739,"22.933463032,120.317687834",臺南市新營區中營里三民路段民族路口巷弄號
23495,202719,"22.909263032,120.274127834",臺南市新營區段口巷弄號
23496,252367,"22.943143032,120.325607834",臺南市新營區新東里東泰路段東泰一街口巷弄號
23497,227261,"22.956783032,120.299647834",臺南市新營區護鎮里建國路段口313巷弄號
23498,177708,"23.068103032,120.248607834",臺南市鹽水區段口巷弄號南67線591917路燈前
23499,186048,"22.951503032,120.256967834",臺南市鹽水區義中里金和路段口巷弄198號
23500,294580,"23.069423032,120.369607834",臺南市柳營區段口巷弄號果毅里果毅後100號處路口
23501,240151,"23.082183032,120.313287834",臺南市柳營區段口巷弄號臺1線與南95線口
23502,264354,"23.091863032,120.338367834",臺南市柳營區太康里中山東路2段無名道路口巷弄號
23503,236673,"22.929503032,120.309327834",臺南市新營區三仙里復興路段口巷弄123號
23504,200092,"22.943143032,120.271487834",臺南市鹽水區段口巷弄號月港里信義路、無名道路-路口
23505,235339,"22.955463032,120.308007834",臺南市新營區段口巷弄號後鎮85之7號
23506,241331,"22.936983032,120.314167834",臺南市新營區民治路段口巷弄36號
23507,284336,"23.088783032,120.359047834",臺南市柳營區段口巷弄號南316鄉道6.2公里處
23508,256251,"22.917183032,120.329567834",臺南市柳營區段口巷弄號太康里義士路三段、南109線道-路口
23509,224095,"23.040823032,120.296567834",臺南市新化區段口巷弄號
23510,216454,"23.036863032,120.288647834",臺南市新化區段口巷弄號台39線機車道南向中山路以北150M
23511,219831,"23.046983032,120.292167834",臺南市新化區北勢里北勢路段口巷弄21916號
23512,266962,"23.066343032,120.341007834",臺南市新化區段口巷弄號
23513,263010,"22.935223032,120.336607834",臺南市山上區段口巷弄號
23514,279213,"22.911903032,120.353327834",臺南市山上區南洲里南洲路段口巷弄6月30日號
23515,283996,"23.051383032,120.358607834",臺南市新化區段口巷弄號羊林里洋子寮18-7號附近產業道路
23516,320954,"23.058863032,120.396887834",臺南市左鎮區段口巷弄號
23517,227894,"23.052263032,120.300527834",臺南市新化區中正路段口巷弄1057號
23518,290384,"23.045663032,120.365207834",臺南市新化區段口巷弄號礁坑里三十六崙134號旁路口
23519,250836,"23.055783032,120.324287834",臺南市新化區護國里中山路段口巷弄1-38號
23520,277929,"22.915863032,120.352007834",臺南市山上區南洲里南洲路段口巷弄53號
23521,294132,"23.079543032,120.369167834",臺南市左鎮區段口巷弄號光和里光和1-6號
23522,280481,"22.914983032,120.354647834",臺南市山上區段口巷弄號南洲里南洲53號前
23523,213514,"23.021463032,120.285567834",臺南市新化區段口巷弄號崙頂里崙子頂64-5號
23524,266427,"22.927743032,120.340127834",臺南市山上區段口巷弄號明和里明和149號
23525,232611,"23.033783032,120.305367834",臺南市新化區武安里健康路段和平街口60巷弄號
23526,224904,"23.058863032,120.297447834",臺南市新化區北勢里中正路段口巷弄1161號
23527,256861,"23.022783032,120.330447834",臺南市新化區段口巷弄號知義里新和庄18-1號
23528,238980,"23.036423032,120.311967834",臺南市新化區段口巷弄號東榮里信義路電桿:冷水高幹14旁(新化國中後門)
23529,235566,"23.042583032,120.308447834",臺南市新化區太平里民生路段口234巷弄35號
23530,232604,"23.036863032,120.305367834",臺南市新化區長青街段口巷弄2號
23531,279387,"23.022343032,120.353767834",臺南市新化區段口巷弄號知義里口埤50號
23532,312142,"23.009143032,120.387647834",臺南市新化區段口巷弄號大坑里南168線8K
23533,266430,"22.926423032,120.340127834",臺南市山上區段口巷弄號明和里北勢洲23-2號
23534,343922,"23.050943032,120.420647834",臺南市左鎮區段口巷弄號睦光里睦光65之4號前(台20乙線0.6K)
23535,286445,"22.908823032,120.360807834",臺南市山上區段口巷弄號新莊里水道博物館
23536,343897,"23.061943032,120.420647834",臺南市左鎮區睦光里省道臺20線段省道臺20乙線口巷弄號
23537,231337,"23.033343032,120.304047834",臺南市新化區豐榮里民治路段口43巷弄26號
23538,288756,"23.013983032,120.363447834",臺南市新化區段口巷弄號
23539,220268,"23.041703032,120.292607834",臺南市新化區段口巷弄號唪口里唪口142-16號
23540,238789,"22.933463032,120.311527834",臺南市新營區民權路段口巷弄3之5號
23541,220941,"22.932583032,120.293047834",臺南市新營區新南里復興路段長榮路口巷弄號
23542,126399,"23.017063032000003,120.195367834",臺南市北區文賢路段口1122巷弄66號
23543,238798,"22.929503032,120.311527834",臺南市新營區正義街段口巷弄15之1號
23544,311014,"22.944463032,120.386327834",臺南市東山區段口巷弄號
23545,335591,"22.976583032,120.411847834",臺南市白河區永安里國泰路段口巷弄223號
23546,323335,"22.946223032,120.399087834",臺南市東山區東中里鳳安二街段口巷弄58號
23547,278246,"22.963383032000003,120.352447834",臺南市後壁區段口巷弄號頂安里頂寮54之5附2號前道路
23548,272318,"22.953703032,120.346287834",臺南市後壁區段口巷弄號福安里下寮192號處路口
23549,283834,"22.935663032,120.358167834",臺南市東山區段口巷弄號聖賢里南314線5.1公里處
23550,339417,"22.976143032,120.415807834",臺南市白河區外角里新起街段開明街口巷弄號
23551,324530,"22.981423032,120.400407834",臺南市白河區段口巷弄號
23552,335133,"22.991103032,120.411407834",臺南市白河區段口巷弄號大竹里大排竹120-9號前
23553,336863,"22.977903032,120.413167834",臺南市白河區永安里一心街段口巷弄6號
23554,255692,"22.976143032,120.329127834",臺南市後壁區段口巷弄號長短樹里南85線4.7里處
23555,279110,"22.957223032,120.353327834",臺南市後壁區長安里市道172線段口巷弄102號
23556,326312,"22.945343032,120.402167834",臺南市東山區東中里中興南路段中興南路口巷弄號
23557,304876,"23.027183032,120.380167834",臺南市後壁區段口巷弄號
23558,299833,"23.002103032,120.374887834",臺南市後壁區段口巷弄號上茄苳里南87線上茄苳幹44前
23559,320299,"22.973063032,120.396007834",臺南市白河區段口巷弄號
23560,281659,"22.957663032,120.355967834",臺南市後壁區段口巷弄號福安里90號前
23561,337705,"22.981423032,120.414047834",臺南市白河區段口巷弄號
23562,329182,"22.991543032000003,120.405247834",臺南市白河區段口巷弄號大竹里大排竹192-18號
23563,326723,"22.951503032,120.402607834",臺南市東山區東山里所前路段中興路口巷弄號
23564,244682,"22.958543032,120.317687834",臺南市後壁區段口巷弄號新東里新港東118-21號前
23565,327997,"22.951943032000003,120.403927834",臺南市東山區東山里青葉路段所前路口巷弄號
23566,337722,"22.973943032,120.414047834",臺南市白河區永安里康樂路段口巷弄15008號
23567,287530,"22.992423032,120.362127834",臺南市後壁區段口巷弄號後壁里145號前
23568,338142,"22.976143032,120.414487834",臺南市白河區白河里中山路段口巷弄88號
23569,285831,"22.991983032,120.360367834",臺南市後壁區段口巷弄號後壁里臺一線與172甲線口(旁)
23570,325455,"22.948423032,120.401287834",臺南市東山區東中里新東路1段口巷弄18號
23571,250623,"22.962503032,120.323847834",臺南市後壁區段口巷弄號新東里新港東160-3號
23572,336868,"22.975703032,120.413167834",臺南市白河區永安里中正路段康樂路口巷弄號
23573,229878,"22.927303032,120.302287834",臺南市新營區民榮里新進路2段口巷弄332號
23574,307707,"23.090543032,120.383247834",臺南市柳營區段口巷弄號
23575,243902,"22.927743032,120.316807834",臺南市新營區段口巷弄號新進路238號對面
23576,234985,"22.924223032,120.307567834",臺南市新營區南興里建業路段興農街口巷弄號
23577,247353,"23.092303032,120.320767834",臺南市柳營區東昇里中山西路1段口巷弄136號
23578,247716,"22.932583032,120.320767834",臺南市新營區段口巷弄號中山路38號前
23579,247697,"22.940943032,120.320767834",臺南市新營區段口巷弄號民族路150巷48號前
23580,232904,"23.091863032,120.305807834",臺南市柳營區段口巷弄號士林里柳營10之22號旁
23581,194992,"22.943143032,120.266207834",臺南市鹽水區段口巷弄號橋南里中正路、西門路、橋南街-路口
23582,242594,"22.942263032,120.315487834",臺南市新營區王公里中正路段口巷弄120號
23583,248963,"22.944903032,120.322087834",臺南市新營區新東里東興路段東興十街口巷弄號
23584,242572,"22.951943032000003,120.315487834",臺南市新營區埤寮里中正路段中正路口430巷弄號
23585,232834,"22.935663032,120.305367834",臺南市新營區新北里民治路段口156巷15弄20號
23586,228171,"22.930383032,120.300527834",臺南市新營區民榮里復興路段口巷弄317號
23587,251179,"23.091863032,120.324727834",臺南市柳營區東昇里省道臺1線段中山西路口巷弄號
23588,278886,"23.055783032,120.353327834",臺南市柳營區段口巷弄號
23589,249437,"22.923343032,120.322527834",臺南市柳營區段口巷弄號太康里臺一線急水溪橋上(往北方向)
23590,226896,"22.930383032,120.299207834",臺南市新營區民榮里太子路段太子路口巷弄號
23591,242608,"22.936103032,120.315487834",臺南市新營區中正路段口巷弄30號
23592,239320,"23.073823032,120.312407834",臺南市柳營區柳營路1段口巷弄35號
23593,260860,"22.946223032,120.334407834",臺南市新營區土庫里開元路段口巷弄154號
23594,237945,"22.930823032,120.310647834",臺南市新營區三仙里中華路段口巷弄58號
23595,233251,"22.939183032000003,120.305807834",臺南市新營區段口巷弄號金華路一段331號旁
23596,277107,"23.090543032,120.351567834",臺南市柳營區段口巷弄號大農里中山東路二段-近道路指示牌附近
23597,236186,"22.956783032,120.308887834",臺南市新營區護鎮里建國路段口246巷弄號
23598,236247,"22.929943032,120.308887834",臺南市新營區民生里民生路段博愛街口巷弄號
23599,181911,"23.088783032,120.253007834",臺南市新營區段口巷弄號姑爺里姑爺102號
23600,229445,"22.930823032,120.301847834",臺南市新營區新南里民治路段口巷弄398號
23601,238357,"22.936543032000003,120.311087834",臺南市新營區民權里民治路段口巷弄57號
23602,236231,"22.936983032,120.308887834",臺南市新營區新北里周武街段口巷弄27號
23603,226978,"23.081303032,120.299647834",臺南市柳營區八翁里八老爺段口巷弄107-1號
23604,237092,"22.932143032,120.309767834",臺南市新營區三仙里三民路段口巷弄117-2號
23605,313293,"23.063703032,120.388967834",臺南市左鎮區段口巷弄號榮和里台20線23.4K處
23606,230051,"23.038183032,120.302727834",臺南市新化區忠孝路段口巷弄160之1號
23607,171018,"23.019703032,120.241567834",臺南市永康區段口巷弄號中山南路(350172號路燈)附近
23608,179687,"22.945343032,120.250367834",臺南市仁德區後壁里中正路二段段口巷弄59號
23609,284573,"22.984503032,120.359047834",臺南市關廟區段口巷弄號新光里北寮街109巷內
23610,181757,"22.969543032,120.252567834",臺南市仁德區段口巷弄號中正路二段與仁義三街口
23611,265934,"22.957663032,120.339687834",臺南市關廟區旺萊路段口466巷弄號
23612,231074,"22.962063032,120.303607834",臺南市歸仁區成功路1段口巷弄258號
23613,187754,"22.948863032,120.258727834",臺南市仁德區民安路一段段民安路二段口巷弄號
23614,182613,"22.966903032,120.253447834",臺南市仁德區中正路二段段口巷弄970號
23615,185132,"22.980543032,120.256087834",臺南市仁德區中正路3段忠義路口巷弄號
23616,182670,"22.941823032,120.253447834",臺南市仁德區段口巷弄號台86快速道路西向8.8公里處
23617,172940,"22.922023032,120.243327834",臺南市仁德區段口巷弄號永德路23-5號
23618,190148,"23.017503032,120.261367834",臺南市永康區文化路段口巷弄39號
23619,197794,"23.019263032,120.269287834",臺南市永康區富強路1段中山北路口93巷弄號
23620,200799,"23.006063032,120.272367834",臺南市永康區文賢街段文賢街口68巷弄號
23621,181199,"23.028063032,120.252127834",臺南市永康區正強街段正義街口巷弄號
